brand,oem,catalog_products,compatible_printers,oem_search_signal,printer_search_signal_dedup,market_demand_estimate,market_data_confidence,competition_index_avg,bid_low_avg_eur,bid_high_avg_eur,initial_state,top_google_signals
HP,W1420A,4,6,30.0,114.5,122.0,HIGH,100.0,0.34,1.29,PONECHAŤ,HP LaserJet M110w toner: 90 | HP LaserJet MFP M140w toner: 70 | HP W1420A: 30 | W1420A: 30 | W1420A toner: 20
Brother,TN-321M,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-321Y,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3230,2,22,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-328BK,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-328C,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-328M,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-328Y,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3600,3,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-421BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-421C,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-421M,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-421Y,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000BK,1,27,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000C,1,27,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000M,1,27,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000Y,1,27,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100BK,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100HYBK,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100HYC,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100HYM,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100HYY,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100VALBP,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-121BK,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-121C,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-121M,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-121Y,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1220BK,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1220C,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1220M,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1220Y,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1240RBWBP,1,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1280XLRBWBP,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-970BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-970C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-970M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-970Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980BK,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-985BK,2,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC1000VALBP,1,27,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC1100HYRBWBP,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC1100RBWBP,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC1100VALBP,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC1220VALBP,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC123RBWBP,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC125XLBBP,1,17,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC127XLVALBP,1,17,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC223XLVALBP,1,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC970VALBP,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC980VALBP,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC985RBWBP,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC985VALBP,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-130BK,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-130C,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-130M,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-130Y,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-135BK,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-135C,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-135M,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-135Y,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2005,3,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3030,2,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3060,2,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3130,2,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3170,2,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-320BK,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-320C,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-320M,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-320Y,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-321BK,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-329BK,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-329C,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-329M,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-329Y,2,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3430,2,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-4100,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-5500,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-6300,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-6600,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-8000,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-900BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-900C,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-900M,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-900Y,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000/970BK,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000/970C,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000/970M,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1000/970Y,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100,4,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-421XLBK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-421XLC,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-421XLM,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-421XLY,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426XLBK,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426XLC,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426XLM,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426XLY,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-900M,1,20,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-900Y,1,20,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980/1100BK,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980/1100C,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980/1100M,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980/1100Y,1,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2000XL,1,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-230,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2410,1,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-242C,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-242K,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-242M,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-242Y,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-243K,1,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-246,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-246M,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-246Y,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-247K,1,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248K,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248XLK,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-249,4,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2510,1,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-291K,1,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-320,3,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-320K,1,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-325,5,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-325K,1,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-326K,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-328,2,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-328K,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-329,2,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-329K,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-421,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-423K,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-426K,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-900K,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-910C,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-910M,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-910Y,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-423,4,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-127XL,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-900C,1,20,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-1700,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-821XL,4,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-821XXL,4,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-241,1,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-245,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-426,4,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-521GY,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-531XLBK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-531XLC,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-531XLGY,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-531XLM,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-531XLY,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-8PC,2,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-8PM,2,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-732,3,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-732H,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-530XLPGBK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV14,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV29C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV29M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV33,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV34BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV34C,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV34M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV34Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV36,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV37,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV39,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV40,3,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV42,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV43,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV45C,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV47BK,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV47C,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV47M,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV47Y,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV48BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV48C,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV48M,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV48Y,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV49BK,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV49C,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV49M,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV49Y,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV50,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV53,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV54BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV54C,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV54M,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV54Y,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV55BK,1,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV55C,1,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV55M,1,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV55Y,1,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV59,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV60,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV64Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-36,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42C,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42GY,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42LGY,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42M,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42PC,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42PM,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-42Y,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65BK,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65C,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65GY,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65LGY,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65M,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65PC,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65PM,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-65Y,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-051BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-718C,2,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-718M,2,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-718Y,2,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-732C,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-732Y,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV64BK,1,0,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV64C,1,0,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV64M,1,0,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-37,1,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-40,2,22,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-510BK,2,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-512BK,1,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-540,3,22,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-540L,1,22,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-545,5,34,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-560,5,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-575,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-585,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-595,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-PG,1,22,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-35BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-9CRCLEAR,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV11,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV12,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV13,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV19BK,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV19C,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV19M,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV19Y,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV20BK,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV20C,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV20M,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV20Y,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV21BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV21C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV21M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV21Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV22,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV26BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV26C,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV26M,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV26Y,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV27BK,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV28BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV28C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV28M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV28Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV29BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV29Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV30BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV30C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV30M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV30Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV31BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV31C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV31M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV31Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV32,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV35BK,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV38,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV44BK,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV44C,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV44M,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV44Y,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV45BK,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV45M,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV45Y,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV51BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,C-EXV19,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-8G,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CLI-8R,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-705,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-706,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-707BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-707C,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-707M,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-707Y,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-710,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-710H,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-711BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-711C,2,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-711M,2,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-711Y,2,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-714,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-717C,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-717M,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-717Y,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-723BK,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-723C,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-723H,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-723M,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-723Y,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-732BK,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-732HBK,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,CRG-732M,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PG-50,1,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-29,2,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-29C,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-29CO,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-29DGY,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-29GY,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Canon,PGI-29LGY,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
